SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
261891,1,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.008473999999999999,-22843,365243,-7812.0,-4801,,1,0,0,1,0,1,,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.9075528404432932,0.11775933621533033,0.746300213050371,0.0412,0.0,0.9881,0.83,0.0065,0.0,0.1034,0.1667,0.2083,0.0,0.0336,0.0417,0.0,0.0,0.042,0.0,0.9876,0.8367,0.0065,0.0,0.1034,0.1667,0.2083,0.0,0.0367,0.0434,0.0,0.0,0.0416,0.0,0.9881,0.8323,0.0065,0.0,0.1034,0.1667,0.2083,0.0,0.0342,0.0424,0.0,0.0,reg oper account,block of flats,0.0328,"Stone, brick",No,1.0,0.0,1.0,0.0,-475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
262184,1,Revolving loans,M,Y,Y,0,337500.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.018029,-14129,-470,-2598.0,-4124,11.0,1,1,0,1,0,0,Managers,2.0,3,3,WEDNESDAY,9,0,0,0,0,0,0,Military,,0.5388042551813823,0.43473324875017305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
262275,1,Revolving loans,M,N,Y,1,180000.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.006629,-9155,-1479,-3376.0,-840,,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,5,0,0,0,1,1,0,Bank,,0.09811283469473814,0.28961123838200553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
262332,1,Revolving loans,F,Y,Y,3,45000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-12237,-335,-5920.0,-2617,18.0,1,1,1,1,1,0,Sales staff,5.0,2,2,MONDAY,16,0,0,0,0,0,0,Self-employed,0.5090313981894721,0.3296350665327805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
262382,1,Revolving loans,F,N,Y,1,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-16900,-2283,-1481.0,-432,,1,1,0,1,0,0,Sales staff,3.0,2,2,MONDAY,9,0,0,0,0,0,0,Trade: type 3,,0.2871719482071922,0.363945238612397,0.0619,,0.9811,,,,0.1379,0.1667,,0.0484,,0.0543,,,0.063,,0.9811,,,,0.1379,0.1667,,0.0495,,0.0566,,,0.0625,,0.9811,,,,0.1379,0.1667,,0.0493,,0.0553,,,,block of flats,0.0427,Panel,No,0.0,0.0,0.0,0.0,-504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
262461,1,Revolving loans,F,N,Y,1,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-13077,-2588,-1844.0,-1977,,1,1,0,1,0,0,,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.6934626670248376,0.6594258215491701,0.5478104658520093,0.1144,0.0393,0.997,0.9592,0.0658,0.08,0.0345,0.625,0.6667,0.0092,0.0933,0.1087,0.0,0.0,0.1166,0.0405,0.997,0.9608,0.066,0.0806,0.0345,0.625,0.6667,0.0088,0.1019,0.1133,0.0,0.0,0.1155,0.0392,0.997,0.9597,0.066,0.08,0.0345,0.625,0.6667,0.0089,0.0949,0.1107,0.0,0.0,reg oper account,block of flats,0.1212,Panel,No,4.0,1.0,4.0,0.0,-244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
262694,1,Revolving loans,M,Y,Y,2,675000.0,157500.0,7875.0,157500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.002506,-16338,-4922,-8734.0,-2547,12.0,1,1,1,1,0,0,Managers,4.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Restaurant,,0.7487516122174621,0.7295666907060153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
262911,1,Revolving loans,F,N,Y,0,112500.0,157500.0,7875.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.020246,-23119,365243,-5470.0,-5118,,1,0,0,1,1,0,,1.0,3,3,FRIDAY,9,0,0,0,0,0,0,XNA,0.6292113671517591,0.3399492200108688,0.2392262794694045,0.0309,0.0798,0.9881,0.8368,0.0033,0.0,0.1034,0.0833,0.125,0.0395,0.0252,0.0377,0.0,0.0,0.0315,0.0828,0.9881,0.8432,0.0033,0.0,0.1034,0.0833,0.125,0.0404,0.0275,0.0393,0.0,0.0,0.0312,0.0798,0.9881,0.8390000000000001,0.0033,0.0,0.1034,0.0833,0.125,0.0402,0.0257,0.0384,0.0,0.0,reg oper account,block of flats,0.0315,"Stone, brick",No,2.0,2.0,2.0,2.0,-1823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
263125,1,Revolving loans,F,N,Y,0,54000.0,202500.0,10125.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-22018,365243,-406.0,-4192,,1,0,0,1,1,0,,2.0,3,3,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.4040014064243257,0.30620229831350426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-311.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
263170,1,Revolving loans,F,N,N,2,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.035792000000000004,-7782,-1022,-964.0,-184,,1,1,0,1,0,0,Sales staff,4.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,,0.43289844353380896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
263329,1,Revolving loans,F,N,Y,1,81000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-9260,-875,-7769.0,-1385,,1,1,1,1,1,0,,2.0,2,2,SUNDAY,15,0,0,0,0,0,0,Self-employed,,0.07918041029112152,0.3979463219016906,0.0845,0.0455,0.9806,0.7348,0.034,0.0,0.0345,0.1667,0.2083,0.0139,0.0672,0.022000000000000002,0.0077,0.0148,0.0861,0.0472,0.9806,0.7452,0.0343,0.0,0.0345,0.1667,0.2083,0.0142,0.0735,0.0229,0.0078,0.0157,0.0854,0.0455,0.9806,0.7383,0.0342,0.0,0.0345,0.1667,0.2083,0.0141,0.0684,0.0224,0.0078,0.0151,reg oper account,block of flats,0.0456,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
263559,1,Revolving loans,F,N,Y,0,270000.0,157500.0,7875.0,157500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-11243,-3216,-3361.0,-3400,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 2,,0.6767820626711141,,0.0237,,0.9737,,,0.0,0.069,0.0833,,0.0086,,0.0183,,0.0022,0.0242,,0.9737,,,0.0,0.069,0.0833,,0.0088,,0.019,,0.0023,0.0239,,0.9737,,,0.0,0.069,0.0833,,0.0087,,0.0186,,0.0023,,block of flats,0.0149,"Stone, brick",No,13.0,1.0,13.0,0.0,-91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
263687,1,Revolving loans,F,Y,Y,1,103500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.004849,-8968,-913,-3927.0,-449,7.0,1,1,0,1,0,0,,3.0,2,2,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.19172501089636976,0.15117278627000333,0.2940831009471255,0.1031,,0.9776,0.6940000000000001,0.0122,0.0,0.1724,0.1667,0.0417,,0.0841,0.0965,0.0,0.0,0.105,,0.9777,0.706,0.0123,0.0,0.1724,0.1667,0.0417,,0.0918,0.1005,0.0,0.0,0.1041,,0.9776,0.6981,0.0123,0.0,0.1724,0.1667,0.0417,,0.0855,0.0982,0.0,0.0,reg oper account,block of flats,0.0825,Panel,No,0.0,0.0,0.0,0.0,-129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
263931,1,Revolving loans,F,N,Y,1,90000.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-11381,-242,-1393.0,-356,,1,1,1,1,0,0,Sales staff,3.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,Trade: type 3,0.21503842057895511,0.2093908425187144,,0.1485,0.1026,0.9881,,,0.16,0.1379,0.3333,,0.0671,,0.0196,,0.0,0.1513,0.1065,0.9881,,,0.1611,0.1379,0.3333,,0.0686,,0.0205,,0.0,0.1499,0.1026,0.9881,,,0.16,0.1379,0.3333,,0.0683,,0.02,,0.0,,block of flats,0.1169,Panel,No,2.0,1.0,2.0,1.0,-223.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
263934,1,Revolving loans,F,N,Y,0,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-9987,-1057,-1721.0,-2669,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,16,0,0,0,1,1,1,Self-employed,0.2063934962687438,0.39931362319163854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,4.0
264130,1,Revolving loans,F,Y,N,2,81000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-8348,-492,-1671.0,-776,13.0,1,1,1,1,1,0,Sales staff,4.0,2,2,MONDAY,10,0,0,0,0,0,0,Trade: type 3,0.25148889262700785,0.4035276128052005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
264353,1,Revolving loans,M,N,Y,0,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Incomplete higher,Separated,House / apartment,0.018209,-16288,-182,-3020.0,-5033,,1,1,0,1,1,0,Drivers,1.0,3,3,THURSDAY,12,0,0,0,0,0,0,Transport: type 4,0.4281305087675857,0.5793125862761811,,0.2175,0.1601,0.9806,,,0.24,0.2069,0.3333,,0.1402,,0.2183,,0.0147,0.2216,0.1662,0.9806,,,0.2417,0.2069,0.3333,,0.1434,,0.2275,,0.0156,0.2196,0.1601,0.9806,,,0.24,0.2069,0.3333,,0.1426,,0.2223,,0.015,,block of flats,0.196,Panel,No,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
264725,1,Revolving loans,F,N,N,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.014519999999999996,-7862,-127,-2637.0,-410,,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,15,0,0,0,1,1,0,Business Entity Type 1,0.1187601184538992,0.5604690069859866,0.4206109640437848,,,0.9866,,,,,,,,,0.0015,,,,,0.9866,,,,,,,,,0.0016,,,,,0.9866,,,,,,,,,0.0016,,,,block of flats,0.0012,,No,1.0,1.0,1.0,1.0,-300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
264840,1,Revolving loans,F,N,Y,0,135000.0,270000.0,13500.0,270000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.030755,-22610,365243,-13519.0,-4074,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,0.6885671342098876,0.5370699579791587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,0.0,-1881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
264888,1,Revolving loans,F,N,Y,1,225000.0,270000.0,13500.0,270000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.030755,-17112,-1370,-838.0,-639,,1,1,0,1,0,0,Cooking staff,3.0,2,2,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.528197430013715,0.11382370837842047,0.3672910183026313,0.0079,0.0,0.9439,,,0.0,0.069,0.0554,,0.0,,0.0076,,0.0,0.0021,0.0,0.9399,,,0.0,0.069,0.0417,,0.0,,0.0079,,0.0,0.0104,0.0,0.9399,,,0.0,0.069,0.0417,,0.0,,0.0077,,0.0,,block of flats,0.0016,"Stone, brick",No,2.0,0.0,2.0,0.0,-1225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
265025,1,Revolving loans,F,Y,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-7965,-489,-2849.0,-145,65.0,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.42916964960972936,0.0006339849303703826,0.2707073872651806,0.1485,0.0,0.9821,0.7552,,0.16,0.1379,0.3333,0.0417,,0.121,0.1552,0.0,0.0,0.1513,0.0,0.9821,0.7648,,0.1611,0.1379,0.3333,0.0417,,0.1322,0.1617,0.0,0.0,0.1499,0.0,0.9821,0.7585,,0.16,0.1379,0.3333,0.0417,,0.1231,0.158,0.0,0.0,reg oper account,block of flats,0.1555,Panel,No,2.0,0.0,2.0,0.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
265865,1,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Incomplete higher,Married,With parents,0.018029,-7979,-1354,-2692.0,-544,,1,1,0,1,0,0,Sales staff,2.0,3,3,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.1543909229548391,0.35390965671297925,0.190705947811054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
266130,1,Revolving loans,F,N,Y,1,67500.0,225000.0,11250.0,225000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-8999,-264,-5342.0,-1423,,1,1,0,1,0,0,Sales staff,3.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,,0.3757962533773606,0.18629294965553744,0.0742,0.0524,0.9921,0.8912,0.0185,0.08,0.069,0.3333,0.375,0.0652,0.0597,0.0838,0.0039,0.0039,0.0756,0.0543,0.9921,0.8955,0.0186,0.0806,0.069,0.3333,0.375,0.0667,0.0652,0.0873,0.0039,0.0041,0.0749,0.0524,0.9921,0.8927,0.0186,0.08,0.069,0.3333,0.375,0.0663,0.0607,0.0853,0.0039,0.0039,reg oper account,block of flats,0.0768,Panel,No,2.0,1.0,2.0,0.0,-153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
266230,1,Revolving loans,F,N,Y,0,77539.5,135000.0,6750.0,135000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010966,-17761,-129,-10950.0,-1283,,1,1,1,1,0,1,Sales staff,2.0,2,2,FRIDAY,11,0,0,0,1,0,1,Business Entity Type 3,0.6255682751391316,0.6890733569981852,,0.1381,0.2473,0.9851,0.7959999999999999,0.0034,0.16,0.1379,0.3333,0.0417,0.0307,0.1059,0.1317,0.0309,0.0569,0.1408,0.2566,0.9851,0.804,0.0035,0.1611,0.1379,0.3333,0.0417,0.0314,0.1157,0.1372,0.0311,0.0603,0.1395,0.2473,0.9851,0.7987,0.0034,0.16,0.1379,0.3333,0.0417,0.0312,0.1077,0.134,0.0311,0.0581,org spec account,block of flats,0.1178,Panel,No,0.0,0.0,0.0,0.0,-115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
266253,1,Revolving loans,M,N,Y,0,270000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.005002,-10183,-442,-4622.0,-2557,,1,1,0,1,0,0,,1.0,3,3,WEDNESDAY,14,1,1,0,0,0,0,Business Entity Type 3,0.12255254032497975,0.6673460028760898,,0.1052,0.0531,0.9781,0.7008,0.0,0.0,0.2069,0.1667,0.2083,0.1093,0.0841,0.09,0.0077,0.042,0.1071,0.0551,0.9782,0.7125,0.0,0.0,0.2069,0.1667,0.2083,0.1118,0.0918,0.0938,0.0078,0.0444,0.1062,0.0531,0.9781,0.7048,0.0,0.0,0.2069,0.1667,0.2083,0.1112,0.0855,0.0916,0.0078,0.0428,org spec account,block of flats,0.0799,"Stone, brick",No,0.0,0.0,0.0,0.0,-551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
266534,1,Revolving loans,M,Y,Y,0,67500.0,180000.0,9000.0,180000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010556,-15424,-563,-5184.0,-4627,7.0,1,1,1,1,1,0,Laborers,2.0,3,3,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 2,,0.10054444049407983,0.4507472818545589,0.1216,0.1329,0.9811,0.7416,0.0678,0.0,0.2759,0.1667,0.2083,0.0242,0.0983,0.11199999999999999,0.0039,0.0057,0.1239,0.138,0.9811,0.7517,0.0684,0.0,0.2759,0.1667,0.2083,0.0248,0.1074,0.1167,0.0039,0.006,0.1228,0.1329,0.9811,0.7451,0.0683,0.0,0.2759,0.1667,0.2083,0.0247,0.1,0.114,0.0039,0.0058,reg oper account,block of flats,0.0895,Panel,No,1.0,0.0,1.0,0.0,-584.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
266860,1,Revolving loans,F,N,Y,1,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-18006,-186,-6772.0,-1540,,1,1,0,1,0,0,,3.0,2,2,TUESDAY,14,0,0,0,0,0,0,Self-employed,0.3260391405023551,0.4124694230282016,0.7789040389824382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
267591,1,Revolving loans,M,Y,Y,2,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-18848,-394,-3518.0,-2372,27.0,1,1,0,1,0,0,Laborers,4.0,2,2,TUESDAY,18,0,0,0,0,1,1,Construction,,0.29078438700384224,0.3774042489507649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
267884,1,Revolving loans,M,N,N,2,67500.0,135000.0,6750.0,135000.0,"Spouse, partner",Working,Secondary / secondary special,Married,With parents,0.016612000000000002,-12148,-1041,-2493.0,-4047,,1,1,1,1,0,0,Laborers,4.0,2,2,THURSDAY,11,0,0,0,1,1,1,Mobile,,0.4552767866118144,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
268042,1,Revolving loans,F,Y,Y,1,130500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-19646,-1350,-305.0,-2316,64.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,15,0,0,0,0,1,1,Self-employed,,0.525068430798867,0.470456116119975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
268244,1,Revolving loans,M,N,N,0,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,0.018209,-8773,-862,-3642.0,-1428,,1,1,0,1,1,0,Drivers,1.0,3,3,THURSDAY,11,1,1,0,1,1,0,Transport: type 4,0.04840760599022517,0.6715944737751833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
268366,1,Revolving loans,M,Y,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-9926,-125,-1511.0,-2370,8.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Industry: type 9,0.20464419736283326,0.4340261602332861,0.7267112092725122,0.0825,0.08,0.9796,,,0.0,0.1379,0.1667,,0.0357,,0.0715,,0.0026,0.084,0.083,0.9796,,,0.0,0.1379,0.1667,,0.0366,,0.0745,,0.0027,0.0833,0.08,0.9796,,,0.0,0.1379,0.1667,,0.0364,,0.0728,,0.0026,,block of flats,0.0615,Panel,No,1.0,1.0,1.0,1.0,-628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
